Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,Location,Bin name,Incoming (not editable),Unavailable (not editable),Committed (not editable),Available (not editable),On hand (current),On hand (new)
mtb-asus-1151-strix-b250f,Mtb Asus 1151 Strix B250F,Title,Default Title,,,,,90MB0TA0-M0EAY0,,,Sucursal Chalchuapa,,0,0,0,4,4,
mtb-asus-1151-strix-b250f,Mtb Asus 1151 Strix B250F,Title,Default Title,,,,,90MB0TA0-M0EAY0,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
mtb-asus-1151-strix-b250f,Mtb Asus 1151 Strix B250F,Title,Default Title,,,,,90MB0TA0-M0EAY0,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
notebook-3458-0182-i3-14-plg-dell,NoteBook 3458-0182 i3 14 Plg Dell,Title,Default Title,,,,,3458-0182,,,Sucursal Chalchuapa,,0,0,0,4,4,
notebook-3458-0182-i3-14-plg-dell,NoteBook 3458-0182 i3 14 Plg Dell,Title,Default Title,,,,,3458-0182,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
notebook-3458-0182-i3-14-plg-dell,NoteBook 3458-0182 i3 14 Plg Dell,Title,Default Title,,,,,3458-0182,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
computadora-dell-optiplex-3040-sff,Computadora DELL Optiplex 3040 SFF,Title,Default Title,,,,,Optiplex3040SFF,,,Sucursal Chalchuapa,,0,0,0,4,4,
computadora-dell-optiplex-3040-sff,Computadora DELL Optiplex 3040 SFF,Title,Default Title,,,,,Optiplex3040SFF,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
computadora-dell-optiplex-3040-sff,Computadora DELL Optiplex 3040 SFF,Title,Default Title,,,,,Optiplex3040SFF,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
tarjeta-pci-e-strix-rx-470-4gb-asus,Tarjeta PCI-E STRIX RX 470 4GB Asus,Title,Default Title,,,,,90YV09J2-M0NA00,,,Sucursal Chalchuapa,,0,0,0,4,4,
tarjeta-pci-e-strix-rx-470-4gb-asus,Tarjeta PCI-E STRIX RX 470 4GB Asus,Title,Default Title,,,,,90YV09J2-M0NA00,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
tarjeta-pci-e-strix-rx-470-4gb-asus,Tarjeta PCI-E STRIX RX 470 4GB Asus,Title,Default Title,,,,,90YV09J2-M0NA00,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
proyector-presenter-l-540p-h319a-pl-epson,Proyector Presenter L 540P H319A PL Epson,Title,Default Title,,,,,H319A,,,Sucursal Chalchuapa,,0,0,0,4,4,
proyector-presenter-l-540p-h319a-pl-epson,Proyector Presenter L 540P H319A PL Epson,Title,Default Title,,,,,H319A,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
proyector-presenter-l-540p-h319a-pl-epson,Proyector Presenter L 540P H319A PL Epson,Title,Default Title,,,,,H319A,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
audifono-sms-10-pink-solids-maxell,Audifono SMS-10 Pink Solids Maxell,Title,Default Title,,,,,SMS-10 Pink 347294,,,Sucursal Chalchuapa,,0,0,0,4,4,
audifono-sms-10-pink-solids-maxell,Audifono SMS-10 Pink Solids Maxell,Title,Default Title,,,,,SMS-10 Pink 347294,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
audifono-sms-10-pink-solids-maxell,Audifono SMS-10 Pink Solids Maxell,Title,Default Title,,,,,SMS-10 Pink 347294,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
sistema-seg-l-dx841m-nd-8ch-4cam-logan,Sistema Seg L-DX841M-ND 8CH/4Cam Logan,Title,Default Title,,,,,L-DX841M-ND,,,Sucursal Chalchuapa,,0,0,0,4,4,
sistema-seg-l-dx841m-nd-8ch-4cam-logan,Sistema Seg L-DX841M-ND 8CH/4Cam Logan,Title,Default Title,,,,,L-DX841M-ND,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
sistema-seg-l-dx841m-nd-8ch-4cam-logan,Sistema Seg L-DX841M-ND 8CH/4Cam Logan,Title,Default Title,,,,,L-DX841M-ND,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
camara-ir-i4-380ahdvf-1-3-mp-provision,Camara IR I4-380AHDVF 1.3 Mp Provision,Title,Default Title,,,,,I4-380AHDVF,,,Sucursal Chalchuapa,,0,0,0,4,4,
camara-ir-i4-380ahdvf-1-3-mp-provision,Camara IR I4-380AHDVF 1.3 Mp Provision,Title,Default Title,,,,,I4-380AHDVF,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
camara-ir-i4-380ahdvf-1-3-mp-provision,Camara IR I4-380AHDVF 1.3 Mp Provision,Title,Default Title,,,,,I4-380AHDVF,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
disco-duro-para-desktop-sata-1tb-341-7005-p-server-r300-dell,Disco duro para desktop SATA 1TB 341-7005 P/Server R300 Dell,Title,Default Title,,,,,"",,,Sucursal Chalchuapa,,0,0,0,4,4,
disco-duro-para-desktop-sata-1tb-341-7005-p-server-r300-dell,Disco duro para desktop SATA 1TB 341-7005 P/Server R300 Dell,Title,Default Title,,,,,"",,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
disco-duro-para-desktop-sata-1tb-341-7005-p-server-r300-dell,Disco duro para desktop SATA 1TB 341-7005 P/Server R300 Dell,Title,Default Title,,,,,"",,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
notebook-5458-9504-14-touch-dell,"NoteBook 5458-9504 14"" Touch Dell",Title,Default Title,,,,,5458-9504,,,Sucursal Chalchuapa,,0,0,0,4,4,
notebook-5458-9504-14-touch-dell,"NoteBook 5458-9504 14"" Touch Dell",Title,Default Title,,,,,5458-9504,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
notebook-5458-9504-14-touch-dell,"NoteBook 5458-9504 14"" Touch Dell",Title,Default Title,,,,,5458-9504,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
camara-ir-i3-380ahd36-1-3mp-provision,Camara IR I3-380AHD36 1.3Mp Provision,Title,Default Title,,,,,"",,,Sucursal Chalchuapa,,0,0,0,4,4,
camara-ir-i3-380ahd36-1-3mp-provision,Camara IR I3-380AHD36 1.3Mp Provision,Title,Default Title,,,,,"",,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
camara-ir-i3-380ahd36-1-3mp-provision,Camara IR I3-380AHD36 1.3Mp Provision,Title,Default Title,,,,,"",,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
camara-ir-i1-380ahde36-1-3mp-provision,Camara IR I1-380AHDE36 1.3Mp Provision,Title,Default Title,,,,,"",,,Sucursal Chalchuapa,,0,0,0,4,4,
camara-ir-i1-380ahde36-1-3mp-provision,Camara IR I1-380AHDE36 1.3Mp Provision,Title,Default Title,,,,,"",,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
camara-ir-i1-380ahde36-1-3mp-provision,Camara IR I1-380AHDE36 1.3Mp Provision,Title,Default Title,,,,,"",,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
camara-domo-1300tvl-hd,Camara Domo 1300TVL HD,Title,Default Title,,,,,1300TVL,,,Sucursal Chalchuapa,,0,0,0,4,4,
camara-domo-1300tvl-hd,Camara Domo 1300TVL HD,Title,Default Title,,,,,1300TVL,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
camara-domo-1300tvl-hd,Camara Domo 1300TVL HD,Title,Default Title,,,,,1300TVL,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
computadora-de-escritorio-sff-optiplex-3020-6yrph-dell,Computadora de escritorio SFF Optiplex 3020 6YRPH DELL,Title,Default Title,,,,,Opt. 3020 JW5KW,,,Sucursal Chalchuapa,,0,0,0,4,4,
computadora-de-escritorio-sff-optiplex-3020-6yrph-dell,Computadora de escritorio SFF Optiplex 3020 6YRPH DELL,Title,Default Title,,,,,Opt. 3020 JW5KW,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
computadora-de-escritorio-sff-optiplex-3020-6yrph-dell,Computadora de escritorio SFF Optiplex 3020 6YRPH DELL,Title,Default Title,,,,,Opt. 3020 JW5KW,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
celular-liquid-z410-acer,Celular Liquid Z410 Acer,Title,Default Title,,,,,Liquid Z410,,,Sucursal Chalchuapa,,0,0,0,4,4,
celular-liquid-z410-acer,Celular Liquid Z410 Acer,Title,Default Title,,,,,Liquid Z410,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
celular-liquid-z410-acer,Celular Liquid Z410 Acer,Title,Default Title,,,,,Liquid Z410,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
notebook-latitude-6420-14-dell,"NoteBook Latitude 6420 14"" Dell",Title,Default Title,,,,,Latitude 6420,,,Sucursal Chalchuapa,,0,0,0,4,4,
notebook-latitude-6420-14-dell,"NoteBook Latitude 6420 14"" Dell",Title,Default Title,,,,,Latitude 6420,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
notebook-latitude-6420-14-dell,"NoteBook Latitude 6420 14"" Dell",Title,Default Title,,,,,Latitude 6420,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
dvr-ahd-7116p-16ch-ahd,DVR AHD-7116P 16CH AHD,Title,Default Title,,,,,AHD-7116P,,,Sucursal Chalchuapa,,0,0,0,4,4,
dvr-ahd-7116p-16ch-ahd,DVR AHD-7116P 16CH AHD,Title,Default Title,,,,,AHD-7116P,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
dvr-ahd-7116p-16ch-ahd,DVR AHD-7116P 16CH AHD,Title,Default Title,,,,,AHD-7116P,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
funda-para-latop-10-2-ksn-110pk-kx,"Funda para latop 10.2"" KSN-110PK KX",Title,Default Title,,,,,KSN-110PK,,,Sucursal Chalchuapa,,0,0,0,4,4,
funda-para-latop-10-2-ksn-110pk-kx,"Funda para latop 10.2"" KSN-110PK KX",Title,Default Title,,,,,KSN-110PK,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
funda-para-latop-10-2-ksn-110pk-kx,"Funda para latop 10.2"" KSN-110PK KX",Title,Default Title,,,,,KSN-110PK,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
camara-ir-cir-ba26cec-ir-lab,Camara IR CIR-BA26CEC IR LAB,Title,Default Title,,,,,CIR-BA26CEC,,,Sucursal Chalchuapa,,0,0,0,4,4,
camara-ir-cir-ba26cec-ir-lab,Camara IR CIR-BA26CEC IR LAB,Title,Default Title,,,,,CIR-BA26CEC,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
camara-ir-cir-ba26cec-ir-lab,Camara IR CIR-BA26CEC IR LAB,Title,Default Title,,,,,CIR-BA26CEC,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
proyector-s27-epson,Proyector S27 Epson,Title,Default Title,,,,,S27,,,Sucursal Chalchuapa,,0,0,0,4,4,
proyector-s27-epson,Proyector S27 Epson,Title,Default Title,,,,,S27,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
proyector-s27-epson,Proyector S27 Epson,Title,Default Title,,,,,S27,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
mouse-usb-0x9dcg-opt-dell,Mouse USB 0X9DCG Opt. Dell,Title,Default Title,,,,,0X9DCG,,,Sucursal Chalchuapa,,0,0,0,4,4,
mouse-usb-0x9dcg-opt-dell,Mouse USB 0X9DCG Opt. Dell,Title,Default Title,,,,,0X9DCG,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
mouse-usb-0x9dcg-opt-dell,Mouse USB 0X9DCG Opt. Dell,Title,Default Title,,,,,0X9DCG,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
notebook-i3542-6333bk-i3-4005u-15-6-dell,"NoteBook i3542-6333BK i3-4005U 15.6"" Dell",Title,Default Title,,,,,i3542-6333bk,,,Sucursal Chalchuapa,,0,0,0,4,4,
notebook-i3542-6333bk-i3-4005u-15-6-dell,"NoteBook i3542-6333BK i3-4005U 15.6"" Dell",Title,Default Title,,,,,i3542-6333bk,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
notebook-i3542-6333bk-i3-4005u-15-6-dell,"NoteBook i3542-6333BK i3-4005U 15.6"" Dell",Title,Default Title,,,,,i3542-6333bk,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
notebook-i3542-6000slv-i3-4005u-15-6-dell,"NoteBook i3542-6000SLV i3-4005U 15.6"" Dell",Title,Default Title,,,,,i3542-6000SLV,,,Sucursal Chalchuapa,,0,0,0,4,4,
notebook-i3542-6000slv-i3-4005u-15-6-dell,"NoteBook i3542-6000SLV i3-4005U 15.6"" Dell",Title,Default Title,,,,,i3542-6000SLV,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
notebook-i3542-6000slv-i3-4005u-15-6-dell,"NoteBook i3542-6000SLV i3-4005U 15.6"" Dell",Title,Default Title,,,,,i3542-6000SLV,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
ups-3kva-olr3k-rack-120v-centra,UPS 3KVA OLR3K Rack 120V Centra,Title,Default Title,,,,,OLR3K,,,Sucursal Chalchuapa,,0,0,0,4,4,
ups-3kva-olr3k-rack-120v-centra,UPS 3KVA OLR3K Rack 120V Centra,Title,Default Title,,,,,OLR3K,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
ups-3kva-olr3k-rack-120v-centra,UPS 3KVA OLR3K Rack 120V Centra,Title,Default Title,,,,,OLR3K,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
camara-domo-qh-v270snh-4ha-qihan,Camara Domo QH-V270SNH-4HA QIHAN,Title,Default Title,,,,,QH-V270SNH-4HA,,,Sucursal Chalchuapa,,0,0,0,4,4,
camara-domo-qh-v270snh-4ha-qihan,Camara Domo QH-V270SNH-4HA QIHAN,Title,Default Title,,,,,QH-V270SNH-4HA,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
camara-domo-qh-v270snh-4ha-qihan,Camara Domo QH-V270SNH-4HA QIHAN,Title,Default Title,,,,,QH-V270SNH-4HA,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
audifono-con-microfono-big-550-pink-maxell,Audifono con microfono BIG-550 Pink Maxell,Title,Default Title,,,,,BIG-550-DS,,,Sucursal Chalchuapa,,0,0,0,4,4,
audifono-con-microfono-big-550-pink-maxell,Audifono con microfono BIG-550 Pink Maxell,Title,Default Title,,,,,BIG-550-DS,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
audifono-con-microfono-big-550-pink-maxell,Audifono con microfono BIG-550 Pink Maxell,Title,Default Title,,,,,BIG-550-DS,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
notebook-i3542-0000blk-celeron-15-6-dell,"NoteBook i3542-0000BLK Celeron 15.6"" Dell",Title,Default Title,,,,,i3542-0000BLK,,,Sucursal Chalchuapa,,0,0,0,4,4,
notebook-i3542-0000blk-celeron-15-6-dell,"NoteBook i3542-0000BLK Celeron 15.6"" Dell",Title,Default Title,,,,,i3542-0000BLK,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
notebook-i3542-0000blk-celeron-15-6-dell,"NoteBook i3542-0000BLK Celeron 15.6"" Dell",Title,Default Title,,,,,i3542-0000BLK,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
monitor-led-v193b-18-5-hp,"Monitor LED V193b 18.5"" HP",Title,Default Title,,,,,V193b,,,Sucursal Chalchuapa,,0,0,0,4,4,
monitor-led-v193b-18-5-hp,"Monitor LED V193b 18.5"" HP",Title,Default Title,,,,,V193b,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
monitor-led-v193b-18-5-hp,"Monitor LED V193b 18.5"" HP",Title,Default Title,,,,,V193b,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
monitor-led-e1914h-18-5-dell,"Monitor LED E1914H 18.5"" DELL",Title,Default Title,,,,,E1914H-DS,,,Sucursal Chalchuapa,,0,0,0,4,4,
monitor-led-e1914h-18-5-dell,"Monitor LED E1914H 18.5"" DELL",Title,Default Title,,,,,E1914H-DS,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
monitor-led-e1914h-18-5-dell,"Monitor LED E1914H 18.5"" DELL",Title,Default Title,,,,,E1914H-DS,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
monitor-touch-led-e2014t-19-5-dell,"Monitor Touch LED E2014T 19.5"" Dell",Title,Default Title,,,,,E2014T,,,Sucursal Chalchuapa,,0,0,0,4,4,
monitor-touch-led-e2014t-19-5-dell,"Monitor Touch LED E2014T 19.5"" Dell",Title,Default Title,,,,,E2014T,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
monitor-touch-led-e2014t-19-5-dell,"Monitor Touch LED E2014T 19.5"" Dell",Title,Default Title,,,,,E2014T,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
monitor-led-p2414h-24-dell,"Monitor LED P2414H 24"" DELL",Title,Default Title,,,,,P2414H,,,Sucursal Chalchuapa,,0,0,0,4,4,
monitor-led-p2414h-24-dell,"Monitor LED P2414H 24"" DELL",Title,Default Title,,,,,P2414H,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
monitor-led-p2414h-24-dell,"Monitor LED P2414H 24"" DELL",Title,Default Title,,,,,P2414H,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
impresora-mg3610-multif-canon,Impresora MG3610 Multif. Canon,Title,Default Title,,,,,MG3610,,,Sucursal Chalchuapa,,0,0,0,4,4,
impresora-mg3610-multif-canon,Impresora MG3610 Multif. Canon,Title,Default Title,,,,,MG3610,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
impresora-mg3610-multif-canon,Impresora MG3610 Multif. Canon,Title,Default Title,,,,,MG3610,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
proyector-cl720-3000-lumens-excelvan,Proyector CL720 3000 Lumens Excelvan,Title,Default Title,,,,,CL720,,,Sucursal Chalchuapa,,0,0,0,4,4,
proyector-cl720-3000-lumens-excelvan,Proyector CL720 3000 Lumens Excelvan,Title,Default Title,,,,,CL720,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
proyector-cl720-3000-lumens-excelvan,Proyector CL720 3000 Lumens Excelvan,Title,Default Title,,,,,CL720,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
dvr-sa-16200ahd-11u-16ch-ahd-provision,DVR SA-16200AHD-1(1U) 16CH AHD Provision,Title,Default Title,,,,,SA-16200AHD-1(1U),,,Sucursal Chalchuapa,,0,0,0,4,4,
dvr-sa-16200ahd-11u-16ch-ahd-provision,DVR SA-16200AHD-1(1U) 16CH AHD Provision,Title,Default Title,,,,,SA-16200AHD-1(1U),,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
dvr-sa-16200ahd-11u-16ch-ahd-provision,DVR SA-16200AHD-1(1U) 16CH AHD Provision,Title,Default Title,,,,,SA-16200AHD-1(1U),,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
tarjeta-pci-e-r7-240-4gb-xfx,Tarjeta PCI-E R7 240 4GB XFX,Title,Default Title,,,,,R7-240A-EL,,,Sucursal Chalchuapa,,0,0,0,4,4,
tarjeta-pci-e-r7-240-4gb-xfx,Tarjeta PCI-E R7 240 4GB XFX,Title,Default Title,,,,,R7-240A-EL,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
tarjeta-pci-e-r7-240-4gb-xfx,Tarjeta PCI-E R7 240 4GB XFX,Title,Default Title,,,,,R7-240A-EL,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
dico-duro-interno-1tb-wd1002fbys-sata-dell,Dico duro Interno 1TB WD1002FBYS Sata DELL,Title,Default Title,,,,,WD1002FBYS,,,Sucursal Chalchuapa,,0,0,0,4,4,
dico-duro-interno-1tb-wd1002fbys-sata-dell,Dico duro Interno 1TB WD1002FBYS Sata DELL,Title,Default Title,,,,,WD1002FBYS,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
dico-duro-interno-1tb-wd1002fbys-sata-dell,Dico duro Interno 1TB WD1002FBYS Sata DELL,Title,Default Title,,,,,WD1002FBYS,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
impresora-de-tanque-de-tinta-epson-l375,Impresora L375 Tanque de Tinta Multif Epson,Title,Default Title,,,,,L375,,,Sucursal Chalchuapa,,0,0,0,6,6,
impresora-de-tanque-de-tinta-epson-l375,Impresora L375 Tanque de Tinta Multif Epson,Title,Default Title,,,,,L375,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
impresora-de-tanque-de-tinta-epson-l375,Impresora L375 Tanque de Tinta Multif Epson,Title,Default Title,,,,,L375,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
notebook-3452-9787-14-dell,"NoteBook 3452-9787 14"" Dell",Title,Default Title,,,,,I3452,,,Sucursal Chalchuapa,,0,0,0,4,4,
notebook-3452-9787-14-dell,"NoteBook 3452-9787 14"" Dell",Title,Default Title,,,,,I3452,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
notebook-3452-9787-14-dell,"NoteBook 3452-9787 14"" Dell",Title,Default Title,,,,,I3452,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
ups-c800-800v-400w-8-sal-led-centra,UPS C800 800V/400W 8 Sal LED Centra,Title,Default Title,,,,,C800 LED,,,Sucursal Chalchuapa,,0,0,0,0,0,
ups-c800-800v-400w-8-sal-led-centra,UPS C800 800V/400W 8 Sal LED Centra,Title,Default Title,,,,,C800 LED,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
ups-c800-800v-400w-8-sal-led-centra,UPS C800 800V/400W 8 Sal LED Centra,Title,Default Title,,,,,C800 LED,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
celular-as-j32om-ds-wh-galaxy-j3-samsung,Celular AS-J32OM/DS Wh Galaxy J3 Samsung,Title,Default Title,,,,,AS-J32OM/DS,,,Sucursal Chalchuapa,,0,0,0,4,4,
celular-as-j32om-ds-wh-galaxy-j3-samsung,Celular AS-J32OM/DS Wh Galaxy J3 Samsung,Title,Default Title,,,,,AS-J32OM/DS,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
celular-as-j32om-ds-wh-galaxy-j3-samsung,Celular AS-J32OM/DS Wh Galaxy J3 Samsung,Title,Default Title,,,,,AS-J32OM/DS,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
